recipe_id,key,value,unit
1123,Protein,7,g
1123,Carbohydrates,42.3,g
1123,Fiber,0.5,g
1123,Fat,21.4,g
1123,Cholesterol,0,mg
1123,Vitamin A,449,mcg
1123,Vitamin B1,0.1,mg
1123,Vitamin B2,0,mg
1123,Vitamin B3,1.2,mg
1123,Vitamin C,6.7,mg
1123,Folic Acid,3.9,mcg
1123,Calcium,96.8,mg
1123,Iron,1.6,mg
1123,Magnesium,0,mg
1123,Phosphorus,0,mg
1123,Sodium,87.8,mg
1123,Potassium,137.4,mg
1123,Zinc,0.2,mg
1124,Energy,391,cal
1124,Protein,7,g
1124,Carbohydrates,42.3,g
1124,Fiber,0.5,g
1124,Fat,21.4,g
1124,Cholesterol,0,mg
1124,Vitamin A,449,mcg
1124,Vitamin B1,0.1,mg
1124,Vitamin B2,0,mg
1124,Vitamin B3,1.2,mg
1124,Vitamin C,6.7,mg
1124,Folic Acid,3.9,mcg
1124,Calcium,96.8,mg
1124,Iron,1.6,mg
1124,Magnesium,0,mg
1124,Phosphorus,0,mg
1124,Sodium,87.8,mg
1124,Potassium,137.4,mg
1124,Zinc,0.2,mg
1125,Energy,64,cal
1125,Protein,0.8,g
1125,Carbohydrates,5.5,g
1125,Fiber,0,g
1125,Fat,4.3,g
1125,Cholesterol,0,mg
1125,Vitamin A,148.9,mcg
1125,Vitamin B1,0,mg
1125,Vitamin B2,0,mg
1125,Vitamin B3,0.2,mg
1125,Vitamin C,0,mg
1125,Folic Acid,0.1,mcg
1125,Calcium,3.5,mg
1125,Iron,0.2,mg
1125,Magnesium,0,mg
1125,Phosphorus,0,mg
1125,Sodium,37,mg
1125,Potassium,10.9,mg
1125,Zinc,0,mg
1126,Energy,134,cal
1126,Protein,4.2,g
1126,Carbohydrates,15.9,g
1126,Fiber,0,g
1126,Fat,5.6,g
1126,Cholesterol,2.4,mg
1126,Sodium,2.9,mg
1127,Energy,366,cal
1127,Protein,8.6,g
1127,Carbohydrates,42.8,g
1127,Fiber,0,g
1127,Fat,13,g
1127,Cholesterol,32,mg
1127,Sodium,38,mg
1128,Energy,366,cal
1128,Protein,8.6,g
1128,Carbohydrates,42.8,g
1128,Fiber,0,g
1128,Fat,13,g
1128,Cholesterol,32,mg
1128,Sodium,38,mg
1129,Energy,404,cal
1129,Protein,3.9,g
1129,Carbohydrates,90.1,g
1129,Fiber,15,g
1129,Fat,3.4,g
1129,Cholesterol,0,mg
1129,Sodium,175.7,mg
1130,Energy,390,cal
1130,Protein,5.6,g
1130,Carbohydrates,55.7,g
1130,Fiber,8.7,g
1130,Fat,16.1,g
1130,Cholesterol,0,mg
1130,Vitamin A,212.8,mcg
1130,Vitamin B1,0.2,mg
1130,Vitamin B2,0.2,mg
1130,Vitamin B3,1.4,mg
1130,Vitamin C,30.6,mg
1130,Calcium,26,mg
1130,Iron,2.7,mg
1130,Folic Acid,8.5,mcg
1130,Sodium,51,mg
1130,Potassium,31.4,mg
1130,Zinc,0.8,mg
1131,Energy,15,cal
1131,Protein,0.2,g
1131,Carbohydrates,1.7,g
1131,Fiber,0.6,g
1131,Fat,0.7,g
1131,Cholesterol,0,mg
1131,Sodium,4.6,mg
1132,Energy,119,cal
1132,Protein,2,g
1132,Carbohydrates,8.3,g
1132,Fiber,3.1,g
1132,Fat,8.8,g
1132,Cholesterol,0,mg
1132,Sodium,100.1,mg
1133,Energy,77,cal
1133,Protein,3.2,g
1133,Carbohydrates,14.9,g
1133,Fiber,0.8,g
1133,Fat,0.7,g
1133,Cholesterol,0,mg
1133,Sodium,10.3,mg
1135,Energy,27,cal
1135,Protein,2,g
1135,Carbohydrates,4.4,g
1135,Fiber,0.8,g
1135,Fat,0.1,g
1135,Cholesterol,0,mg
1135,Sodium,34.1,mg
1136,Energy,49,cal
1136,Protein,1.9,g
1136,Carbohydrates,9.6,g
1136,Fiber,4.4,g
1136,Fat,0.4,g
1136,Cholesterol,0,mg
1136,Sodium,215.4,mg
1137,Energy,49,cal
1137,Protein,1.9,g
1137,Carbohydrates,9.6,g
1137,Fiber,4.4,g
1137,Fat,0.4,g
1137,Cholesterol,0,mg
1137,Sodium,215.4,mg
1138,Energy,77,cal
1138,Protein,0.9,g
1138,Carbohydrates,17.7,g
1138,Fiber,3.4,g
1138,Fat,0.3,g
1138,Cholesterol,0.1,mg
1138,Sodium,20.6,mg
1139,Energy,77,cal
1139,Protein,0.9,g
1139,Carbohydrates,17.7,g
1139,Fiber,3.4,g
1139,Fat,0.3,g
1139,Cholesterol,0.1,mg
1139,Sodium,20.6,mg
1140,Energy,75,cal
1140,Protein,2.2,g
1140,Carbohydrates,12.4,g
1140,Fiber,1.4,g
1140,Fat,1.8,g
1140,Cholesterol,0,mg
1140,Sodium,8,mg
1141,Energy,40,cal
1141,Protein,1.2,g
1141,Carbohydrates,8.3,g
1141,Fiber,2.4,g
1141,Fat,0.2,g
1141,Cholesterol,0,mg
1141,Vitamin A,880,mcg
1141,Vitamin B1,0.1,mg
1141,Vitamin B2,0,mg
1141,Vitamin B3,0.2,mg
1141,Vitamin C,74.7,mg
1141,Folic Acid,8.5,mcg
1141,Calcium,53.2,mg
1141,Iron,1,mg
1141,Magnesium,0,mg
1141,Phosphorus,0,mg
1141,Sodium,7,mg
1141,Potassium,19.6,mg
1141,Zinc,0.2,mg
1142,Energy,362,cal
1142,Protein,9.2,g
1142,Carbohydrates,23.5,g
1142,Fiber,0.9,g
1142,Fat,22.1,g
1142,Cholesterol,24,mg
1142,Sodium,35.9,mg
1143,Energy,320,cal
1143,Protein,9.1,g
1143,Carbohydrates,25,g
1143,Fiber,0.8,g
1143,Fat,16.4,g
1143,Cholesterol,26.7,mg
1143,Sodium,37.9,mg
1144,Energy,346,cal
1144,Protein,8.9,g
1144,Carbohydrates,33.9,g
1144,Fiber,1.9,g
1144,Fat,19.4,g
1144,Cholesterol,23.1,mg
1144,Vitamin A,610.6,mcg
1144,Vitamin B1,0.1,mg
1144,Vitamin B2,0,mg
1144,Vitamin B3,0.2,mg
1144,Vitamin C,7.2,mg
1144,Folic Acid,22.9,mcg
1144,Calcium,63.8,mg
1144,Iron,2.5,mg
1144,Magnesium,0,mg
1144,Phosphorus,0,mg
1144,Sodium,298.1,mg
1144,Potassium,178,mg
1144,Zinc,0.9,mg
1145,Energy,210,cal
1145,Protein,8.2,g
1145,Carbohydrates,24.8,g
1145,Fiber,1.9,g
1145,Fat,8.5,g
1145,Cholesterol,12.8,mg
1145,Sodium,152.1,mg
1146,Energy,53,cal
1146,Protein,1.9,g
1146,Carbohydrates,4.8,g
1146,Fiber,0.3,g
1146,Fat,2.9,g
1146,Cholesterol,0,mg
1146,Vitamin A,216.2,mcg
1146,Vitamin B1,0,mg
1146,Vitamin B2,0,mg
1146,Vitamin B3,0.1,mg
1146,Vitamin C,0.2,mg
1146,Folic Acid,1.1,mcg
1146,Calcium,46.1,mg
1146,Iron,0.3,mg
1146,Magnesium,0,mg
1146,Phosphorus,0,mg
1146,Sodium,27.7,mg
1146,Potassium,8.6,mg
1146,Zinc,0,mg
1147,Energy,69,cal
1147,Protein,1.4,g
1147,Carbohydrates,6.4,g
1147,Fiber,0.8,g
1147,Fat,4.2,g
1147,Cholesterol,0,mg
1147,Sodium,3.6,mg
1148,Energy,67,cal
1148,Protein,1.4,g
1148,Carbohydrates,6.4,g
1148,Fiber,0.8,g
1148,Fat,4,g
1148,Cholesterol,0,mg
1148,Sodium,3.6,mg
1149,Energy,28,cal
1149,Protein,0.6,g
1149,Carbohydrates,6.1,g
1149,Fiber,2.6,g
1149,Fat,0.1,g
1149,Cholesterol,0,mg
1149,Sodium,21.7,mg
1150,Energy,35,cal
1150,Protein,0.6,g
1150,Carbohydrates,5,g
1150,Fiber,1.6,g
1150,Fat,1.4,g
1150,Cholesterol,0,mg
1150,Sodium,14.2,mg
1151,Energy,34,cal
1151,Protein,0.8,g
1151,Carbohydrates,4.6,g
1151,Fiber,1.5,g
1151,Fat,1.4,g
1151,Cholesterol,0,mg
1151,Vitamin A,478,mcg
1151,Vitamin B1,0,mg
1151,Vitamin B2,0,mg
1151,Vitamin B3,0.3,mg
1151,Vitamin C,0.8,mg
1151,Folic Acid,3.8,mcg
1151,Calcium,26.6,mg
1151,Iron,0.4,mg
1151,Magnesium,0,mg
1151,Phosphorus,0,mg
1151,Sodium,9.1,mg
1151,Potassium,27.2,mg
1151,Zinc,0.2,mg
1152,Energy,118,cal
1152,Protein,4.8,g
1152,Carbohydrates,10.9,g
1152,Fiber,4.1,g
1152,Fat,6.1,g
1152,Cholesterol,4.5,mg
1152,Sodium,75.6,mg
1153,Energy,211,cal
1153,Protein,4.8,g
1153,Carbohydrates,38.8,g
1153,Fiber,2.9,g
1153,Fat,4.1,g
1153,Cholesterol,0,mg
1153,Vitamin A,301.8,mcg
1153,Vitamin B1,0.1,mg
1153,Vitamin B2,0,mg
1153,Vitamin B3,1.1,mg
1153,Vitamin C,2.2,mg
1153,Folic Acid,16.1,mcg
1153,Calcium,28.2,mg
1153,Iron,0.8,mg
1153,Magnesium,0,mg
1153,Phosphorus,0,mg
1153,Sodium,7.5,mg
1153,Potassium,116.6,mg
1153,Zinc,0.8,mg
1154,Energy,143,cal
1154,Protein,8.5,g
1154,Carbohydrates,23.3,g
1154,Fiber,4.1,g
1154,Fat,1.7,g
1154,Cholesterol,0,mg
1154,Sodium,41.4,mg
1155,Energy,62,kcal
1155,Protein,3.7,gm
1155,Carbohydrate,11.4,gm
1155,Invisible Fat,0.2,gm
1155,Fibre,2.4,gm
1155,Vitamin A,536.1,mcg
1155,Calcium,32.9,mg
1155,Folic Acid,23.8,mcg
1156,Energy,83,cal
1156,Protein,1.5,g
1156,Carbohydrates,17.9,g
1156,Fiber,6.1,g
1156,Fat,0.6,g
1156,Cholesterol,0,mg
1156,Sodium,245.7,mg
1157,Energy,108,cal
1157,Protein,1.4,g
1157,Carbohydrates,24.7,g
1157,Fiber,5.6,g
1157,Fat,0.3,g
1157,Cholesterol,0,mg
1157,Sodium,38.9,mg
1158,Energy,84,cal
1158,Protein,2.9,g
1158,Carbohydrates,15.3,g
1158,Fiber,1,g
1158,Fat,1.2,g
1158,Cholesterol,1.5,mg
1158,Sodium,21.4,mg
1159,Energy,110,cal
1159,Protein,1.1,g
1159,Carbohydrates,17.3,g
1159,Fiber,5.2,g
1159,Fat,4,g
1159,Cholesterol,0,mg
1159,Vitamin A,1239.4,mcg
1159,Vitamin B1,0.2,mg
1159,Vitamin B2,0.1,mg
1159,Vitamin B3,0.5,mg
1159,Vitamin C,35.9,mg
1159,Folic Acid,10.3,mcg
1159,Calcium,74,mg
1159,Iron,2.7,mg
1159,Magnesium,0,mg
1159,Phosphorus,0,mg
1159,Sodium,52.1,mg
1159,Potassium,117.8,mg
1159,Zinc,0.4,mg
1160,Energy,165,cal
1160,Protein,1,g
1160,Carbohydrates,22.4,g
1160,Fiber,1.9,g
1160,Fat,9,g
1160,Cholesterol,0,mg
1160,Vitamin A,1057.5,mcg
1160,Vitamin B1,0.1,mg
1160,Vitamin B2,0.1,mg
1160,Vitamin B3,0.3,mg
1160,Vitamin C,11.5,mg
1160,Folic Acid,6.4,mcg
1160,Calcium,51.9,mg
1160,Iron,1.2,mg
1160,Magnesium,0,mg
1160,Phosphorus,0,mg
1160,Sodium,154.5,mg
1160,Potassium,51.2,mg
1160,Zinc,0.2,mg
1161,Energy,34,cal
1161,Protein,1.4,g
1161,Carbohydrates,6.6,g
1161,Fiber,3.1,g
1161,Fat,0.3,g
1161,Cholesterol,0,mg
1161,Sodium,16.7,mg
1162,Energy,34,cal
1162,Protein,1.4,g
1162,Carbohydrates,6.6,g
1162,Fiber,3.1,g
1162,Fat,0.3,g
1162,Cholesterol,0,mg
1162,Sodium,16.7,mg
1163,Energy,104,cal
1163,Protein,2.4,g
1163,Carbohydrates,15.5,g
1163,Fiber,2.9,g
1163,Fat,3,g
1163,Cholesterol,7.8,mg
1163,Sodium,42.3,mg
1164,Energy,104,cal
1164,Protein,2.4,g
1164,Carbohydrates,15.5,g
1164,Fiber,2.9,g
1164,Fat,3,g
1164,Cholesterol,7.8,mg
1164,Sodium,42.3,mg
1165,Energy,75,cal
1165,Protein,1.1,g
1165,Carbohydrates,10.1,g
1165,Fiber,0.5,g
1165,Fat,3.3,g
1165,Cholesterol,0,mg
1165,Vitamin A,260.6,mcg
1165,Vitamin B1,0,mg
1165,Vitamin B2,0,mg
1165,Vitamin B3,0.3,mg
1165,Vitamin C,0.3,mg
1165,Folic Acid,3.7,mcg
1165,Calcium,21.6,mg
1165,Iron,0.5,mg
1165,Magnesium,0,mg
1165,Phosphorus,0,mg
1165,Sodium,34,mg
1165,Potassium,33.9,mg
1165,Zinc,0.2,mg
1166,Energy,15,cal
1166,Protein,0.3,g
1166,Carbohydrates,3.3,g
1166,Fiber,1.3,g
1166,Fat,0.1,g
1166,Cholesterol,0,mg
1166,Sodium,11,mg
1167,Energy,15,cal
1167,Protein,0.3,g
1167,Carbohydrates,3.3,g
1167,Fiber,1.3,g
1167,Fat,0.1,g
1167,Cholesterol,0,mg
1167,Sodium,11,mg
1168,Energy,68,cal
1168,Protein,2.1,g
1168,Carbohydrates,14.9,g
1168,Fiber,2.9,g
1168,Fat,0.3,g
1168,Cholesterol,0,mg
1168,Sodium,15,mg
1169,Energy,97,cal
1169,Protein,1.2,g
1169,Carbohydrates,11.5,g
1169,Fiber,1.2,g
1169,Fat,4.8,g
1169,Cholesterol,1,mg
1169,Sodium,4.6,mg
1171,Energy,38,cal
1171,Protein,0.7,g
1171,Carbohydrates,2.9,g
1171,Fiber,1,g
1171,Fat,2.7,g
1171,Cholesterol,0,mg
1171,Vitamin A,278.5,mcg
1171,Vitamin B1,0,mg
1171,Vitamin B2,0,mg
1171,Vitamin B3,0.1,mg
1171,Vitamin C,4.6,mg
1171,Folic Acid,7.2,mcg
1171,Calcium,12.8,mg
1171,Iron,0.3,mg
1171,Magnesium,0,mg
1171,Phosphorus,0,mg
1171,Sodium,6.4,mg
1171,Potassium,38.2,mg
1171,Zinc,0.1,mg
1172,Energy,15,cal
1172,Protein,0.2,g
1172,Carbohydrates,1.7,g
1172,Fiber,0.6,g
1172,Fat,0.7,g
1172,Cholesterol,0,mg
1172,Sodium,4.6,mg
1173,Energy,9,cal
1173,Protein,0.1,g
1173,Carbohydrates,1.2,g
1173,Fiber,0.4,g
1173,Fat,0.4,g
1173,Cholesterol,0,mg
1173,Sodium,197.1,mg
1174,Energy,9,cal
1174,Protein,0.1,g
1174,Carbohydrates,1.2,g
1174,Fiber,0.4,g
1174,Fat,0.4,g
1174,Cholesterol,0,mg
1174,Sodium,197.1,mg
1175,Energy,15,cal
1175,Protein,0.2,g
1175,Carbohydrates,1.7,g
1175,Fiber,0.6,g
1175,Fat,0.7,g
1175,Cholesterol,0,mg
1175,Sodium,4.6,mg
1176,Energy,517,cal
1176,Protein,8.6,g
1176,Carbohydrates,64.6,g
1176,Fiber,2.9,g
1176,Fat,23.9,g
1176,Cholesterol,6,mg
1176,Sodium,30.6,mg
1177,Energy,222,cal
1177,Protein,4.2,g
1177,Carbohydrates,49,g
1177,Fiber,20.3,g
1177,Fat,0.9,g
1177,Cholesterol,0.1,mg
1177,Sodium,164.5,mg
1178,Energy,55,cal
1178,Protein,1.2,g
1178,Carbohydrates,6.6,g
1178,Fiber,2.6,g
1178,Fat,2.7,g
1178,Cholesterol,0,mg
1178,Sodium,21.6,mg
1179,Energy,79,cal
1179,Protein,1.6,g
1179,Carbohydrates,11.7,g
1179,Fiber,4.8,g
1179,Fat,2.8,g
1179,Cholesterol,0,mg
1179,Sodium,39.1,mg
1180,Energy,78,cal
1180,Protein,1.9,g
1180,Carbohydrates,12.1,g
1180,Fiber,3.2,g
1180,Fat,1.8,g
1180,Cholesterol,4,mg
1180,Sodium,30.4,mg
1181,Energy,78,cal
1181,Protein,1.9,g
1181,Carbohydrates,12.1,g
1181,Fiber,3.2,g
1181,Fat,1.8,g
1181,Cholesterol,4,mg
1181,Sodium,30.4,mg
1182,Energy,78,cal
1182,Protein,1.9,g
1182,Carbohydrates,12.1,g
1182,Fiber,3.2,g
1182,Fat,1.8,g
1182,Cholesterol,4,mg
1182,Sodium,30.4,mg
1183,Energy,136,cal
1183,Protein,2.4,g
1183,Carbohydrates,14.7,g
1183,Fiber,1.1,g
1183,Fat,7.5,g
1183,Cholesterol,0,mg
1183,Sodium,9.6,mg
1184,Energy,136,cal
1184,Protein,2.4,g
1184,Carbohydrates,14.7,g
1184,Fiber,1.1,g
1184,Fat,7.5,g
1184,Cholesterol,0,mg
1184,Sodium,9.6,mg
1185,Energy,136,cal
1185,Protein,2.4,g
1185,Carbohydrates,14.7,g
1185,Fiber,1.1,g
1185,Fat,7.5,g
1185,Cholesterol,0,mg
1185,Sodium,9.6,mg
1186,Energy,82,cal
1186,Protein,1.6,g
1186,Carbohydrates,11.2,g
1186,Fiber,0.3,g
1186,Fat,3.4,g
1186,Cholesterol,0,mg
1186,Vitamin A,266.6,mcg
1186,Vitamin B1,0,mg
1186,Vitamin B2,0,mg
1186,Vitamin B3,0.2,mg
1186,Vitamin C,0.2,mg
1186,Folic Acid,1.1,mcg
1186,Calcium,8.1,mg
1186,Iron,0.3,mg
1186,Magnesium,0,mg
1186,Phosphorus,0,mg
1186,Sodium,35.7,mg
1186,Potassium,9,mg
1186,Zinc,0,mg
1187,Energy,82,cal
1187,Protein,1.6,g
1187,Carbohydrates,11.2,g
1187,Fiber,0.3,g
1187,Fat,3.4,g
1187,Cholesterol,0,mg
1187,Vitamin A,266.6,mcg
1187,Vitamin B1,0,mg
1187,Vitamin B2,0,mg
1187,Vitamin B3,0.2,mg
1187,Vitamin C,0.2,mg
1187,Folic Acid,1.1,mcg
1187,Calcium,8.1,mg
1187,Iron,0.3,mg
1187,Magnesium,0,mg
1187,Phosphorus,0,mg
1187,Sodium,35.7,mg
1187,Potassium,9,mg
1187,Zinc,0,mg
1188,Energy,256,cal
1188,Protein,3.9,g
1188,Carbohydrates,44.8,g
1188,Fiber,3.2,g
1188,Fat,6.8,g
1188,Cholesterol,0,mg
1188,Vitamin A,474.3,mcg
1188,Vitamin B1,0,mg
1188,Vitamin B2,0,mg
1188,Vitamin B3,1.2,mg
1188,Vitamin C,1.1,mg
1188,Folic Acid,7.8,mcg
1188,Calcium,24.7,mg
1188,Iron,0.6,mg
1188,Magnesium,0,mg
1188,Phosphorus,0,mg
1188,Sodium,8,mg
1188,Potassium,28.5,mg
1188,Zinc,0.8,mg
1189,Energy,40,cal
1189,Protein,0.8,g
1189,Carbohydrates,8.9,g
1189,Fiber,3.7,g
1189,Fat,0.2,g
1189,Cholesterol,0,mg
1189,Sodium,29.9,mg
1190,Energy,71,cal
1190,Protein,3.1,g
1190,Carbohydrates,14,g
1190,Fiber,3.8,g
1190,Fat,0.2,g
1190,Cholesterol,0,mg
1190,Sodium,47.8,mg
1191,Energy,71,cal
1191,Protein,3.1,g
1191,Carbohydrates,14,g
1191,Fiber,3.8,g
1191,Fat,0.2,g
1191,Cholesterol,0,mg
1191,Sodium,47.8,mg
1194,Energy,226,cal
1194,Protein,5.3,g
1194,Carbohydrates,22,g
1194,Fiber,2.9,g
1194,Fat,11.2,g
1194,Cholesterol,0,mg
1194,Vitamin A,867.4,mcg
1194,Vitamin B1,0.1,mg
1194,Vitamin B2,0.1,mg
1194,Vitamin B3,0.7,mg
1194,Vitamin C,5.8,mg
1194,Folic Acid,16.4,mcg
1194,Calcium,189,mg
1194,Iron,0.8,mg
1194,Magnesium,0,mg
1194,Phosphorus,0,mg
1194,Sodium,28.7,mg
1194,Potassium,134.5,mg
1194,Zinc,0.5,mg
1195,Energy,199,cal
1195,Protein,7.5,g
1195,Carbohydrates,25.8,g
1195,Fiber,1.3,g
1195,Fat,7.2,g
1195,Cholesterol,23.1,mg
1195,Sodium,283.2,mg
1196,Energy,51,cal
1196,Protein,1.4,g
1196,Carbohydrates,10.6,g
1196,Fiber,3.2,g
1196,Fat,0.3,g
1196,Cholesterol,0,mg
1196,Sodium,39,mg
1197,Energy,76,cal
1197,Protein,1.6,g
1197,Carbohydrates,16.2,g
1197,Fiber,5.9,g
1197,Fat,0.4,g
1197,Cholesterol,0,mg
1197,Sodium,49.3,mg
1198,Energy,31,cal
1198,Protein,0.8,g
1198,Carbohydrates,6.5,g
1198,Fiber,2.7,g
1198,Fat,0.2,g
1198,Cholesterol,0,mg
1198,Sodium,24.3,mg
1199,Energy,64,cal
1199,Protein,3.2,g
1199,Carbohydrates,7.3,g
1199,Fiber,3.1,g
1199,Fat,2.4,g
1199,Cholesterol,0,mg
1199,Sodium,151.4,mg
1200,Energy,69,cal
1200,Protein,1.3,g
1200,Carbohydrates,8.7,g
1200,Fiber,0,g
1200,Fat,3.2,g
1200,Cholesterol,6.6,mg
1200,Sodium,21.9,mg
1201,Energy,69,cal
1201,Protein,1.3,g
1201,Carbohydrates,8.7,g
1201,Fiber,0,g
1201,Fat,3.2,g
1201,Cholesterol,6.6,mg
1201,Sodium,21.9,mg
1202,Energy,297,cal
1202,Protein,6.3,g
1202,Carbohydrates,9.5,g
1202,Fiber,1.1,g
1202,Fat,26.5,g
1202,Cholesterol,0,mg
1202,Sodium,8.2,mg
1203,Energy,968,cal
1203,Protein,21.2,g
1203,Carbohydrates,114.7,g
1203,Fiber,1.3,g
1203,Fat,46.9,g
1203,Cholesterol,0.2,mg
1203,Sodium,12,mg
1204,Energy,54,cal
1204,Protein,1,g
1204,Carbohydrates,7.6,g
1204,Fiber,0.1,g
1204,Fat,2.2,g
1204,Cholesterol,0,mg
1204,Sodium,0.6,mg
1205,Energy,54,cal
1205,Protein,1,g
1205,Carbohydrates,7.6,g
1205,Fiber,0.1,g
1205,Fat,2.2,g
1205,Cholesterol,0,mg
1205,Sodium,0.6,mg
1206,Energy,54,cal
1206,Protein,1,g
1206,Carbohydrates,7.6,g
1206,Fiber,0.1,g
1206,Fat,2.2,g
1206,Cholesterol,0,mg
1206,Sodium,0.6,mg
1207,Energy,54,cal
1207,Protein,1,g
1207,Carbohydrates,7.6,g
1207,Fiber,0.1,g
1207,Fat,2.2,g
1207,Cholesterol,0,mg
1207,Sodium,0.6,mg
1208,Energy,54,cal
1208,Protein,1,g
1208,Carbohydrates,7.6,g
1208,Fiber,0.1,g
1208,Fat,2.2,g
1208,Cholesterol,0,mg
1208,Sodium,0.6,mg
1209,Energy,15,kcal
1209,Protein,1.6,gm
1209,Carbohydrate,2.3,gm
1209,Invisible Fat,0.2,gm
1209,Vitamin A,757.2,mcg
1209,Calcium,34.3,mg
1210,Energy,15,kcal
1210,Protein,1.6,gm
1210,Carbohydrate,2.3,gm
1210,Invisible Fat,0.2,gm
1210,Vitamin A,757.2,mcg
1210,Calcium,34.3,mg
1215,Energy,26,cal
1215,Protein,0.5,g
1215,Carbohydrates,0.8,g
1215,Fiber,0.6,g
1215,Fat,2.3,g
1215,Cholesterol,0,mg
1215,Sodium,7.7,mg
1216,Energy,225,cal
1216,Protein,5.3,g
1216,Carbohydrates,18.7,g
1216,Fiber,4.3,g
1216,Fat,14,g
1216,Cholesterol,0,mg
1216,Sodium,28.7,mg
1217,Energy,164,cal
1217,Protein,4.6,g
1217,Carbohydrates,9,g
1217,Fiber,2.8,g
1217,Fat,12.2,g
1217,Cholesterol,0,mg
1217,Vitamin A,355.5,mcg
1217,Vitamin B1,-0.1,mg
1217,Vitamin B2,-0.1,mg
1217,Vitamin B3,0.6,mg
1217,Vitamin C,44.5,mg
1217,Folic Acid,19.5,mcg
1217,Calcium,149.2,mg
1217,Iron,1.1,mg
1217,Magnesium,0,mg
1217,Phosphorus,0,mg
1217,Sodium,32.1,mg
1217,Potassium,187.7,mg
1217,Zinc,0.3,mg
1218,Energy,292,cal
1218,Protein,11.6,g
1218,Carbohydrates,44.2,g
1218,Fiber,9.2,g
1218,Fat,8.1,g
1218,Cholesterol,0,mg
1218,Sodium,35.6,mg
1219,Energy,23,cal
1219,Protein,0.9,g
1219,Carbohydrates,2.3,g
1219,Fiber,0.6,g
1219,Fat,1.1,g
1219,Cholesterol,0,mg
1219,Sodium,0.7,mg
1220,Energy,23,cal
1220,Protein,0.9,g
1220,Carbohydrates,2.3,g
1220,Fiber,0.6,g
1220,Fat,1.1,g
1220,Cholesterol,0,mg
1220,Sodium,0.7,mg
1221,Energy,106,cal
1221,Protein,4.6,g
1221,Carbohydrates,13.5,g
1221,Fiber,3.4,g
1221,Fat,3.8,g
1221,Cholesterol,0,mg
1221,Sodium,15.2,mg
1222,Energy,57,cal
1222,Protein,1.4,g
1222,Carbohydrates,4.6,g
1222,Fiber,1.5,g
1222,Fat,3.6,g
1222,Cholesterol,0,mg
1222,Sodium,14.5,mg
1224,Energy,22,cal
1224,Protein,1.3,g
1224,Carbohydrates,3.9,g
1224,Fiber,1.6,g
1224,Fat,0.2,g
1224,Cholesterol,0,mg
1224,Sodium,21.3,mg
1225,Energy,22,cal
1225,Protein,1.3,g
1225,Carbohydrates,3.9,g
1225,Fiber,1.6,g
1225,Fat,0.2,g
1225,Cholesterol,0,mg
1225,Sodium,21.3,mg
1226,Energy,55,cal
1226,Protein,1.4,g
1226,Carbohydrates,9.1,g
1226,Fiber,1.4,g
1226,Fat,1.5,g
1226,Cholesterol,0,mg
1226,Sodium,3.2,mg
1227,Energy,55,cal
1227,Protein,1.4,g
1227,Carbohydrates,9.1,g
1227,Fiber,1.4,g
1227,Fat,1.5,g
1227,Cholesterol,0,mg
1227,Sodium,3.2,mg
1228,Energy,78,cal
1228,Protein,2.5,g
1228,Carbohydrates,6.2,g
1228,Fiber,1.5,g
1228,Fat,4.2,g
1228,Cholesterol,0,mg
1228,Vitamin A,147.7,mcg
1228,Vitamin B1,0,mg
1228,Vitamin B2,0.1,mg
1228,Vitamin B3,0.5,mg
1228,Vitamin C,22.8,mg
1228,Folic Acid,2.4,mcg
1228,Calcium,73,mg
1228,Iron,0.7,mg
1228,Magnesium,0,mg
1228,Phosphorus,0,mg
1228,Sodium,50,mg
1228,Potassium,98.2,mg
1228,Zinc,0.2,mg
1229,Energy,57,cal
1229,Protein,2.7,g
1229,Carbohydrates,5.4,g
1229,Fiber,1.9,g
1229,Fat,2.8,g
1229,Cholesterol,0,mg
1229,Sodium,42.5,mg
1230,Energy,57,cal
1230,Protein,2.7,g
1230,Carbohydrates,5.4,g
1230,Fiber,1.9,g
1230,Fat,2.8,g
1230,Cholesterol,0,mg
1230,Sodium,42.5,mg
1231,Energy,86,cal
1231,Protein,5.9,g
1231,Carbohydrates,11.9,g
1231,Fiber,3,g
1231,Fat,1.7,g
1231,Cholesterol,0,mg
1231,Sodium,95.9,mg
1232,Energy,86,cal
1232,Protein,5.9,g
1232,Carbohydrates,11.9,g
1232,Fiber,3,g
1232,Fat,1.7,g
1232,Cholesterol,0,mg
1232,Sodium,95.9,mg
1233,Energy,96,cal
1233,Protein,2,g
1233,Carbohydrates,4.2,g
1233,Fiber,3,g
1233,Fat,7.8,g
1233,Cholesterol,0,mg
1233,Sodium,37.2,mg
1234,Energy,89,cal
1234,Protein,2.1,g
1234,Carbohydrates,6.7,g
1234,Fiber,2.5,g
1234,Fat,6,g
1234,Cholesterol,0,mg
1234,Vitamin A,188,mcg
1234,Vitamin B1,0.1,mg
1234,Vitamin B2,0.1,mg
1234,Vitamin B3,0.8,mg
1234,Vitamin C,40.1,mg
1234,Folic Acid,2.3,mcg
1234,Calcium,40.6,mg
1234,Iron,1,mg
1234,Magnesium,0,mg
1234,Phosphorus,0,mg
1234,Sodium,34.3,mg
1234,Potassium,135.1,mg
1234,Zinc,0.4,mg
1235,Energy,67,cal
1235,Protein,2.5,g
1235,Carbohydrates,5.8,g
1235,Fiber,3.7,g
